Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
127,2022-09-05 08:57:46,Morning Workout,5102,Leg Extension (Machine),1,22.6796185,10,,,,,
127,2022-09-05 08:57:46,Morning Workout,5102,Leg Extension (Machine),2,18.1436948,13,,,,,
127,2022-09-05 08:57:46,Morning Workout,5102,Leg Extension (Machine),3,13.6077711,16,,,,,
127,2022-09-05 08:57:46,Morning Workout,5102,Seated Leg Curl (Machine),1,52.16312255,12,,,,,
127,2022-09-05 08:57:46,Morning Workout,5102,Seated Leg Curl (Machine),2,38.55535145,13,,,,,
127,2022-09-05 08:57:46,Morning Workout,5102,Seated Leg Curl (Machine),3,24.94758035,17,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bench Press (Barbell),W,20.41165665,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bench Press (Barbell),W,43.09127515,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bench Press (Barbell),W,61.23496995,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bench Press (Barbell),1,65.77089365,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bench Press (Barbell),2,65.77089365,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bench Press (Barbell),3,65.77089365,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bent Over Row (Barbell),W,20.41165665,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bent Over Row (Barbell),W,43.09127515,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bent Over Row (Barbell),1,61.23496995,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bent Over Row (Barbell),2,61.23496995,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Bent Over Row (Barbell),3,61.23496995,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Overhead Press (Barbell),W,20.41165665,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Overhead Press (Barbell),W,29.48350405,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Overhead Press (Barbell),1,34.01942775,11,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Overhead Press (Barbell),2,34.01942775,11,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Overhead Press (Barbell),3,34.01942775,11,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Chest Fly,1,38.55535145,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Chest Fly,2,38.55535145,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Chest Fly,3,38.55535145,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Reverse Fly (Machine),1,38.55535145,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Reverse Fly (Machine),2,38.55535145,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Reverse Fly (Machine),3,38.55535145,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Lateral Raise (Machine),1,38.55535145,14,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Lateral Raise (Machine),2,38.55535145,14,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Lateral Raise (Machine),3,38.55535145,14,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Triceps Extension,1,45.359237,10,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Triceps Extension,D,36.2873896,15,,,,,
128,2022-09-06 08:39:25,Morning Workout,2742,Triceps Extension,3,27.2155422,16,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Deadlift (Barbell),W,43.09127515,10,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Deadlift (Barbell),W,52.16312255,10,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Deadlift (Barbell),W,65.77089365,10,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Deadlift (Barbell),1,70.30681735,9,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Deadlift (Barbell),2,70.30681735,9,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Deadlift (Barbell),3,70.30681735,9,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Leg Press,W,43.09127515,10,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Leg Press,W,52.16312255,10,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Leg Press,W,61.23496995,10,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Leg Press,1,70.30681735,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Leg Press,2,70.30681735,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Leg Press,3,70.30681735,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Cable Pull Through,1,22.6796185,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Cable Pull Through,2,22.6796185,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Cable Pull Through,3,22.6796185,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Lying Leg Curl (Machine),1,29.48350405,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Lying Leg Curl (Machine),2,29.48350405,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Lying Leg Curl (Machine),3,29.48350405,12,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Seated Calf Raise (Plate Loaded),1,31.7514659,15,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Seated Calf Raise (Plate Loaded),2,31.7514659,15,,,,,
129,2022-09-08 08:36:10,Morning Workout,2975,Seated Calf Raise (Plate Loaded),3,31.7514659,15,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Incline Chest Press (Machine),W,11.33980925,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Incline Chest Press (Machine),W,15.87573295,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Incline Chest Press (Machine),1,20.41165665,11,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Incline Chest Press (Machine),2,20.41165665,11,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Incline Chest Press (Machine),3,20.41165665,11,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Iso-Lateral Row (Machine),W,15.87573295,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Iso-Lateral Row (Machine),W,20.41165665,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Iso-Lateral Row (Machine),1,23.81359943,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Iso-Lateral Row (Machine),2,23.81359943,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Iso-Lateral Row (Machine),3,23.81359943,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Shoulder Press (Plate Loaded),W,11.33980925,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Shoulder Press (Plate Loaded),1,15.87573295,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Shoulder Press (Plate Loaded),2,15.87573295,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Shoulder Press (Plate Loaded),3,15.87573295,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Pull Up (Assisted),1,65.77089365,8,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Pull Up (Assisted),2,65.77089365,8,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Chest Dip (Assisted),1,65.77089365,9,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Chest Dip (Assisted),2,65.77089365,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Bicep Curl (Cable),1,36.2873896,10,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Bicep Curl (Cable),D,27.2155422,11,,,,,
130,2022-09-09 08:49:51,Morning Workout,2394,Bicep Curl (Cable),D,27.2155422,12,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bench Press (Barbell),W,43.09127515,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bench Press (Barbell),W,52.16312255,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bench Press (Barbell),W,61.23496995,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bench Press (Barbell),1,65.77089365,11,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bench Press (Barbell),2,65.77089365,11,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bench Press (Barbell),3,65.77089365,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bench Press (Barbell),4,65.77089365,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bent Over Row (Barbell),W,20.41165665,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bent Over Row (Barbell),W,43.09127515,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bent Over Row (Barbell),1,61.23496995,11,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bent Over Row (Barbell),2,61.23496995,11,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bent Over Row (Barbell),3,61.23496995,11,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bent Over Row (Barbell),4,61.23496995,11,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Overhead Press (Barbell),W,20.41165665,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Overhead Press (Barbell),W,29.48350405,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Overhead Press (Barbell),1,34.01942775,12,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Overhead Press (Barbell),2,34.01942775,12,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Overhead Press (Barbell),3,34.01942775,12,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Lat Pulldown (Cable),1,49.8951607,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Lat Pulldown (Cable),2,49.8951607,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Lat Pulldown (Cable),3,49.8951607,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bicep Curl (Barbell),1,18.1436948,12,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bicep Curl (Barbell),2,18.1436948,12,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Bicep Curl (Barbell),3,18.1436948,12,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Skullcrusher (Barbell),1,18.1436948,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Skullcrusher (Barbell),2,18.1436948,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Skullcrusher (Barbell),3,18.1436948,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Straight arm pull down,1,27.2155422,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Straight arm pull down,2,27.2155422,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Straight arm pull down,3,27.2155422,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Face Pull (Cable),1,27.2155422,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Face Pull (Cable),2,27.2155422,10,,,,,
131,2022-09-12 10:04:14,Morning Workout,3517,Face Pull (Cable),3,27.2155422,10,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Squat (Barbell),W,52.16312255,8,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Squat (Barbell),W,61.23496995,103,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Squat (Barbell),1,70.30681735,9,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Squat (Barbell),2,70.30681735,9,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Squat (Barbell),3,70.30681735,9,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Squat (Barbell),4,70.30681735,9,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Romanian Deadlift (Barbell),1,52.16312255,12,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Romanian Deadlift (Barbell),2,52.16312255,12,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Leg Press,1,79.37866475,10,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Leg Press,2,79.37866475,10,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Seated Leg Curl (Machine),1,52.16312255,13,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Seated Leg Curl (Machine),2,52.16312255,13,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Leg Extension (Machine),1,22.6796185,11,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Leg Extension (Machine),2,22.6796185,11,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Cable Crunch,1,45.359237,12,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Cable Crunch,2,45.359237,12,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Cable Crunch,3,45.359237,12,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Calf Press on Leg Press,1,49.8951607,12,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Calf Press on Leg Press,2,49.8951607,12,,,,,
132,2022-09-13 08:47:43,Morning Workout,2718,Calf Press on Leg Press,3,49.8951607,12,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bent Over Row (Barbell),W,20.41165665,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bent Over Row (Barbell),W,43.09127515,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bent Over Row (Barbell),W,61.23496995,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bent Over Row (Barbell),1,65.77089365,8,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bent Over Row (Barbell),2,65.77089365,8,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bent Over Row (Barbell),3,65.77089365,8,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bent Over Row (Barbell),4,65.77089365,8,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Lat Pulldown - Wide Grip (Cable),1,49.8951607,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Lat Pulldown - Wide Grip (Cable),2,49.8951607,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Lat Pulldown - Wide Grip (Cable),3,49.8951607,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Seated Row (Cable),1,54.4310844,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Seated Row (Cable),2,54.4310844,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Seated Row (Cable),3,54.4310844,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Lat Pulldown (Cable),Note,,,,,,Close grip,
133,2022-09-14 08:37:21,Morning Workout,2937,Lat Pulldown (Cable),1,40.8233133,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Lat Pulldown (Cable),2,40.8233133,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Lat Pulldown (Cable),3,40.8233133,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Straight arm pull down,1,27.2155422,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Straight arm pull down,2,27.2155422,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Straight arm pull down,3,27.2155422,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Face Pull (Cable),1,27.2155422,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Face Pull (Cable),2,27.2155422,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Face Pull (Cable),3,27.2155422,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bicep Curl (Dumbbell),1,9.0718474,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bicep Curl (Dumbbell),2,9.0718474,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Bicep Curl (Dumbbell),3,9.0718474,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Hammer Curl (Cable),1,22.6796185,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Hammer Curl (Cable),2,22.6796185,10,,,,,
133,2022-09-14 08:37:21,Morning Workout,2937,Hammer Curl (Cable),3,22.6796185,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Bench Press (Barbell),W,43.09127515,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Bench Press (Barbell),W,52.16312255,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Bench Press (Barbell),W,61.23496995,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Bench Press (Barbell),1,70.30681735,8,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Bench Press (Barbell),2,70.30681735,8,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Bench Press (Barbell),3,70.30681735,8,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Bench Press (Barbell),4,70.30681735,8,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Overhead Press (Barbell),W,20.41165665,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Overhead Press (Barbell),W,29.48350405,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Overhead Press (Barbell),1,43.09127515,8,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Overhead Press (Barbell),2,43.09127515,8,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Overhead Press (Barbell),3,43.09127515,8,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Incline Chest Press (Machine),1,22.6796185,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Incline Chest Press (Machine),2,22.6796185,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Incline Chest Press (Machine),3,22.6796185,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Cable Crossover,1,9.0718474,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Cable Crossover,2,9.0718474,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Cable Crossover,3,9.0718474,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Lateral Raise (Dumbbell),1,5.669904625,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Lateral Raise (Dumbbell),2,5.669904625,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Lateral Raise (Dumbbell),3,5.669904625,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Skullcrusher (Barbell),1,18.1436948,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Skullcrusher (Barbell),2,18.1436948,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Skullcrusher (Barbell),3,18.1436948,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Triceps Extension (Cable),1,27.2155422,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Triceps Extension (Cable),2,27.2155422,10,,,,,
134,2022-09-15 08:58:24,Morning Workout,3228,Triceps Extension (Cable),3,27.2155422,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Deadlift (Barbell),W,43.09127515,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Deadlift (Barbell),W,52.16312255,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Deadlift (Barbell),W,65.77089365,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Deadlift (Barbell),1,70.30681735,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Deadlift (Barbell),2,70.30681735,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Deadlift (Barbell),3,70.30681735,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Deadlift (Barbell),4,70.30681735,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Leg Press,1,79.37866475,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Leg Press,2,79.37866475,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Leg Press,3,79.37866475,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Single leg press ,1,31.7514659,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Single leg press ,2,31.7514659,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Single leg press ,3,31.7514659,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Lying Leg Curl (Machine),1,22.6796185,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Lying Leg Curl (Machine),2,22.6796185,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Lying Leg Curl (Machine),3,22.6796185,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Leg Extension (Machine),1,22.6796185,11,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Leg Extension (Machine),2,22.6796185,11,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Leg Extension (Machine),3,22.6796185,11,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Cable Crunch,1,49.8951607,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Cable Crunch,2,49.8951607,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Cable Crunch,3,49.8951607,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Calf Press on Seated Leg Press,1,49.8951607,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Calf Press on Seated Leg Press,2,49.8951607,10,,,,,
135,2022-09-16 08:24:30,Morning Workout,4118,Calf Press on Seated Leg Press,3,49.8951607,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bench Press (Barbell),W,43.09127515,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bench Press (Barbell),W,52.16312255,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bench Press (Barbell),W,61.23496995,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bench Press (Barbell),1,72.5747792,6,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bench Press (Barbell),2,72.5747792,6,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bench Press (Barbell),3,72.5747792,6,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bench Press (Barbell),4,72.5747792,8,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bent Over Row (Barbell),W,43.09127515,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bent Over Row (Barbell),W,52.16312255,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bent Over Row (Barbell),1,70.30681735,6,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bent Over Row (Barbell),2,70.30681735,6,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bent Over Row (Barbell),3,70.30681735,6,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Shoulder Press (Plate Loaded),W,11.33980925,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Shoulder Press (Plate Loaded),W,15.87573295,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Shoulder Press (Plate Loaded),1,20.41165665,8,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Shoulder Press (Plate Loaded),2,20.41165665,8,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Shoulder Press (Plate Loaded),3,20.41165665,8,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Lat Pulldown (Machine),1,24.94758035,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Lat Pulldown (Machine),2,24.94758035,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Lat Pulldown (Machine),3,24.94758035,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Lat Pulldown (Machine),4,24.94758035,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bicep Curl (Barbell),1,18.1436948,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bicep Curl (Barbell),2,18.1436948,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bicep Curl (Barbell),3,18.1436948,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Bicep Curl (Barbell),4,18.1436948,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Triceps Extension (Barbell),1,18.1436948,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Triceps Extension (Barbell),2,18.1436948,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Triceps Extension (Barbell),3,18.1436948,10,,,,,
136,2022-09-19 11:22:48,Morning Workout,3344,Triceps Extension (Barbell),4,18.1436948,10,,,,,
137,2022-09-20 08:33:41,Morning Workout,5587,Deadlift (Barbell),W,52.16312255,8,,,,,
137,2022-09-20 08:33:41,Morning Workout,5587,Deadlift (Barbell),W,65.77089365,8,,,,,
137,2022-09-20 08:33:41,Morning Workout,5587,Deadlift (Barbell),W,70.30681735,6,,,,,
